% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=42, Thu Jan 23 15:50:47 2025, <python>{}</python>
1 8 0.8650428305827831 1.0000375007031337 2.3502160242813797 2.3502160242813797e+00 2.462696039506629 2.583512902813588 0.05068323346623016   
2 16 0.7606096851669011 1.3121579351564228 2.3189729978840954 2.3189729978840954e+00 2.4843875004809832 2.549553625292046 0.0947007847680541   
3 24 0.8782556961643047 1.5248212600118611 2.3189729978840954 2.4217143876361567e+00 2.511686625268932 2.6120457589322905 0.0960242485705396   
4 32 0.9077697268085031 1.8714168861984437 2.3189729978840954 2.3716362163257454e+00 2.496326606713261 2.5435439410157397 0.08963717857237707   
5 40 0.9602076592751642 1.9759995559403964 2.3189729978840954 2.4711725124280841e+00 2.496185688404587 2.618422027340916 0.05952189410836173   
6 48 0.9485346409176783 2.2876950146081367 2.3189729978840954 2.4072784757088281e+00 2.509520274794232 2.6683941461097547 0.07044063704382308   
7 56 0.9798008679272873 2.1926973822467732 2.3189729978840954 2.3712310255604061e+00 2.48446010761147 2.582746416426735 0.12252834072553975   
8 64 0.9523451844816062 2.741984773436288 2.299868609716012 2.2998686097160119e+00 2.50574191720073 2.6254787921523093 0.10104678900643815   
9 72 0.9913469514844672 2.7678424437101405 2.299868609716012 2.3535722611392860e+00 2.463867137891378 2.5561457680695447 0.049613058303791036   
10 80 1.0565463160888278 2.850146087321654 2.299868609716012 2.3782171416498752e+00 2.463459005343367 2.548835850038394 0.12051061578173616   
11 88 1.0677380303137511 2.787738207981969 2.299868609716012 2.3197517978482196e+00 2.407036994416786 2.594719957099273 0.09518602691410738   
12 96 0.9193284579379981 3.1576577685758522 2.299868609716012 2.3528598576943738e+00 2.4177354864383775 2.658816682497017 0.169812851892865   
13 104 0.9267389234647979 3.223127133738042 2.299868609716012 2.3651708182992159e+00 2.435031941412295 2.471996462221673 0.052411419427489836   
14 112 0.9101832305140525 3.2221316799440816 2.299868609716012 2.3828880635506122e+00 2.4817701233601435 2.644159373309929 0.09118171233332983   
15 120 0.9344529738538602 3.438281315101479 2.299868609716012 2.3746112296056623e+00 2.4351096665765932 2.573305592656138 0.09438341237255976   
16 128 0.9018758122007312 4.091938528458063 2.299868609716012 2.3352159507832115e+00 2.459585374609623 2.5559945199203904 0.11009281492872747   
