% # columns="iter, evals, sigma, 0, fitness, xbest" seed=42, Thu Jan 23 15:50:47 2025, <python>{}</python>
1 8 0.8650428305827831 0 2.3502160242813797 0.9998897969004755 1.7504445947346363 0.0018254056480564503 -1.9939532655548102
2 16 0.7606096851669011 0 2.3189729978840954 0.9995269987175784 1.7420989389923498 0.002279407247559777 -1.9913856680793478
3 24 0.8782556961643047 0 2.4217143876361567 0.9983705414104965 1.760340937574519 0.00202999954290171 -1.9903038298266242
4 32 0.9077697268085031 0 2.3716362163257454 0.9986308192966908 1.7510627736196305 0.0018782500311148261 -1.993673860360906
5 40 0.9602076592751642 0 2.471172512428084 0.9969553419972724 1.7560883129761897 0.0017044159887169602 -1.9983829334024785
6 48 0.9485346409176783 0 2.407278475708828 0.9970334937180847 1.7366733724118368 0.0026681738955305857 -1.9922816358044555
7 56 0.9798008679272873 0 2.371231025560406 0.9989889266386253 1.7367978698509918 0.0010791229951104394 -1.9837084113481898
8 64 0.9523451844816062 0 2.299868609716012 0.9996386130621243 1.7314353175117436 0.0012855198349868647 -1.9782518172454107
9 72 0.9913469514844672 0 2.353572261139286 0.9989354294160186 1.7305120281694797 0.00763644313747158 -2.006751480132918
10 80 1.0565463160888278 0 2.378217141649875 0.9993706905183924 1.7428692753983204 0.0053480733541180275 -2.006343878950372
11 88 1.0677380303137511 0 2.3197517978482196 0.9999987825577819 1.7238121492954326 0.0032913391268268545 -1.9895638050291449
12 96 0.9193284579379981 0 2.352859857694374 0.99980296113956 1.7234207226360578 0.00610795136416093 -1.9964183427833542
13 104 0.9267389234647979 0 2.365170818299216 0.9995712478958156 1.7234210747053738 0.00818535381351679 -2.003253375928285
14 112 0.9101832305140525 0 2.3828880635506122 0.9996641948649148 1.7492216342591134 0.006248184292503563 -2.006141228921661
15 120 0.9344529738538602 0 2.3746112296056623 0.9998195330475727 1.7455094106031912 0.007167064541853652 -2.0107172485955216
16 128 0.9018758122007312 0 2.3352159507832115 0.9999406938325838 1.7368805301058612 0.006583424822851566 -2.0020878914917333
16 128 0.9018758122007312 0 2.3352159507832115 0.9999406938325838 1.7368805301058612 0.006583424822851566 -2.0020878914917333
